LATITUDE,LONGITUDE,BRIGHTNESS,SCAN,TRACK,ACQ_DATE,ACQ_TIME,SATELLITE,CONFIDENCE,VERSION,BRIGHT_T31,FRP,NAMA_KAB,NAMA_PROP
0.906,102.71,308.6,1,1,"2014, 3, 11",1846,A,35,5.1,295.5,9,Bengkalis,RIAU
0.908,102.692,331.1,1,1,"2014, 3, 11",1846,A,100,5.1,298.3,34.6,Bengkalis,RIAU
0.921,102.666,307,1,1,"2014, 3, 11",1846,A,16,5.1,295.2,7.5,Bengkalis,RIAU
1.148,101.127,307.8,1.1,1,"2014, 3, 11",1846,A,57,5.1,293.1,12.5,Bengkalis,RIAU
0.963,102.445,309,1,1,"2014, 3, 11",1846,A,64,5.1,296.2,9.3,Bengkalis,RIAU
1.169,101.052,307.6,1.1,1,"2014, 3, 11",1846,A,55,5.1,292.8,11.8,Bengkalis,RIAU
0.977,102.411,321.8,1,1,"2014, 3, 11",1846,A,100,5.1,296.5,22.4,Bengkalis,RIAU
1.201,101.005,305.5,1.1,1,"2014, 3, 11",1846,A,32,5.1,293.1,10.5,Bengkalis,RIAU
1.074,102.003,307.9,1,1,"2014, 3, 11",1846,A,57,5.1,294.8,8.9,Bengkalis,RIAU
1.01,102.495,321.8,1,1,"2014, 3, 11",1846,A,100,5.1,297.5,21.9,Bengkalis,RIAU
1.029,102.434,309.4,1,1,"2014, 3, 11",1846,A,64,5.1,295.8,8.9,Bengkalis,RIAU
1.032,102.408,334.3,1,1,"2014, 3, 11",1846,A,100,5.1,298.6,39.6,Bengkalis,RIAU
1.034,102.399,315.3,1,1,"2014, 3, 11",1846,A,57,5.1,296.6,13.7,Bengkalis,RIAU
1.043,102.336,305.4,1,1,"2014, 3, 11",1846,A,4,5.1,295,5.4,Bengkalis,RIAU
1.046,102.318,307,1,1,"2014, 3, 11",1846,A,32,5.1,295.3,7,Bengkalis,RIAU
1.04,102.418,313.9,1,1,"2014, 3, 11",1846,A,66,5.1,296.3,12.6,Bengkalis,RIAU
1.041,102.409,344,1,1,"2014, 3, 11",1846,A,100,5.1,300.3,56.8,Bengkalis,RIAU
1.045,102.382,324.2,1,1,"2014, 3, 11",1846,A,100,5.1,297.7,22.8,Bengkalis,RIAU
1.047,102.373,344.5,1,1,"2014, 3, 11",1846,A,100,5.1,300.9,56.4,Bengkalis,RIAU
1.048,102.364,345.3,1,1,"2014, 3, 11",1846,A,100,5.1,299.4,59.2,Bengkalis,RIAU
1.049,102.355,313.3,1,1,"2014, 3, 11",1846,A,67,5.1,295.2,11.8,Bengkalis,RIAU
1.052,102.401,328,1,1,"2014, 3, 11",1846,A,100,5.1,299.4,29.2,Bengkalis,RIAU
1.053,102.392,333.4,1,1,"2014, 3, 11",1846,A,100,5.1,299.2,36.4,Bengkalis,RIAU
1.054,102.383,349.7,1,1,"2014, 3, 11",1846,A,100,5.1,303.6,66.8,Bengkalis,RIAU
1.056,102.374,389.4,1,1,"2014, 3, 11",1846,A,100,5.1,314.3,200.1,Bengkalis,RIAU
1.057,102.366,381.5,1,1,"2014, 3, 11",1846,A,100,5.1,306.4,166.3,Bengkalis,RIAU
1.065,102.376,317.4,1,1,"2014, 3, 11",1846,A,93,5.1,296.3,16.7,Bengkalis,RIAU
1.066,102.367,306.2,1,1,"2014, 3, 11",1846,A,13,5.1,294.5,5.7,Bengkalis,RIAU
1.137,101.948,306,1,1,"2014, 3, 11",1846,A,40,5.1,294.2,7.9,Bengkalis,RIAU
1.138,101.939,305.1,1,1,"2014, 3, 11",1846,A,16,5.1,294.1,7.7,Bengkalis,RIAU
1.062,102.521,309.7,1,1,"2014, 3, 11",1846,A,33,5.1,295.7,8.4,Bengkalis,RIAU
1.163,101.966,310.5,1,1,"2014, 3, 11",1846,A,49,5.1,294.9,10.6,Bengkalis,RIAU
1.185,102.061,305.2,1,1,"2014, 3, 11",1846,A,13,5.1,295.1,6.3,Bengkalis,RIAU
