LATITUDE,LONGITUDE,BRIGHTNESS,SCAN,TRACK,ACQ_DATE,ACQ_TIME,SATELLITE,CONFIDENCE,VERSION,BRIGHT_T31,FRP,NAMA_KAB,NAMA_PROP
0.121,102.607,333.1,1.5,1.2,"2014, 2, 1",702,A,70,5.1,292.8,49.7,Pelalawan,RIAU
0.114,102.616,324.6,2.2,1.4,"2014, 2, 1",404,T,74,5.1,281.1,82.9,Pelalawan,RIAU
0.117,102.596,338.8,2.2,1.4,"2014, 2, 1",404,T,89,5.1,284.3,151.9,Pelalawan,RIAU
0.22,102.885,317.9,2.3,1.5,"2014, 2, 1",404,T,28,5.1,286.1,54.6,Pelalawan,RIAU
0.216,102.891,317.1,2.3,1.5,"2014, 2, 1",404,T,33,5.1,284.9,51.6,Pelalawan,RIAU
0.35,102.79,312.8,2.3,1.5,"2014, 2, 1",404,T,54,5.1,291.6,42.2,Pelalawan,RIAU
0.842,102.358,341.9,1.5,1.2,"2014, 2, 1",702,A,86,5.1,301.3,75.5,Siak,RIAU
0.824,102.388,334.8,1.5,1.2,"2014, 2, 1",702,A,0,5.1,300.3,54,Siak,RIAU
0.81,102.363,324,1.5,1.2,"2014, 2, 1",702,A,53,5.1,299.1,31.4,Siak,RIAU
0.652,102.076,351.7,2,1.4,"2014, 2, 1",404,T,96,5.1,290.9,193.8,Siak,RIAU
0.655,102.059,316.8,2,1.4,"2014, 2, 1",404,T,67,5.1,287.8,35.6,Siak,RIAU
0.758,102.412,313.3,2.1,1.4,"2014, 2, 1",404,T,32,5.1,280.3,35.2,Siak,RIAU
0.761,102.394,316.6,2.1,1.4,"2014, 2, 1",404,T,48,5.1,282,46.5,Siak,RIAU
0.762,102.399,322.2,2.1,1.4,"2014, 2, 1",404,T,75,5.1,281.2,68.4,Siak,RIAU
0.876,101.892,312.1,1.9,1.3,"2014, 2, 1",404,T,23,5.1,288.9,24.5,Siak,RIAU
1.186,102.19,350.8,2,1.4,"2014, 2, 1",404,T,90,5.1,291.9,187.7,Siak,RIAU
1.198,102.192,315.9,2,1.4,"2014, 2, 1",404,T,43,5.1,291.7,34.6,Siak,RIAU
1.486,101.908,328.4,1.1,1.1,"2014, 2, 10",656,A,81,5.1,301,28.4,Bengkalis,RIAU
1.465,102.204,326,1.2,1.1,"2014, 2, 10",656,A,63,5.1,304.8,18.9,Bengkalis,RIAU
1.467,102.214,336,1.2,1.1,"2014, 2, 10",656,A,87,5.1,304.5,39.8,Bengkalis,RIAU
1.456,102.205,341.6,1.2,1.1,"2014, 2, 10",656,A,91,5.1,304.5,51,Bengkalis,RIAU
1.457,102.216,339.6,1.2,1.1,"2014, 2, 10",656,A,90,5.1,304.1,47.1,Bengkalis,RIAU
1.353,101.626,330.8,1.1,1.1,"2014, 2, 10",656,A,67,5.1,300.7,29,Bengkalis,RIAU
1.378,102.077,328.8,1.2,1.1,"2014, 2, 10",656,A,82,5.1,303.8,26.9,Bengkalis,RIAU
1.125,100.987,314.5,1,1,"2014, 2, 10",656,A,41,5.1,274.8,10.8,Bengkalis,RIAU
1.126,100.996,319.3,1,1,"2014, 2, 10",656,A,65,5.1,276.8,15.9,Bengkalis,RIAU
1.061,102.297,339,1.2,1.1,"2014, 2, 10",656,A,89,5.1,301.7,47.9,Bengkalis,RIAU
1.05,102.288,328.2,1.2,1.1,"2014, 2, 10",656,A,39,5.1,304.5,24.4,Bengkalis,RIAU
