LATITUDE,LONGITUDE,BRIGHTNESS,SCAN,TRACK,ACQ_DATE,ACQ_TIME,SATELLITE,CONFIDENCE,VERSION,BRIGHT_T31,FRP,NAMA_KAB,NAMA_PROP
-0.3,102.95,310.5,1,1,"PyQt4.QtCore.QDate(2014, 3, 11)",1846,A,71,5.1,292.4,13.1,Indragiri Hilir,RIAU
-0.294,102.969,324.3,1,1,"PyQt4.QtCore.QDate(2014, 3, 11)",1846,A,100,5.1,293.5,28.6,Indragiri Hilir,RIAU
-0.293,102.96,320,1,1,"PyQt4.QtCore.QDate(2014, 3, 11)",1846,A,100,5.1,293.1,23.2,Indragiri Hilir,RIAU
-0.162,103.01,313.5,1,1,"PyQt4.QtCore.QDate(2014, 3, 11)",1846,A,82,5.1,294.3,15.7,Indragiri Hilir,RIAU
-0.096,103.007,313.6,1,1,"PyQt4.QtCore.QDate(2014, 3, 11)",1846,A,40,5.1,294.6,12.6,Indragiri Hilir,RIAU
-0.092,103.044,305.7,1,1,"PyQt4.QtCore.QDate(2014, 3, 11)",1846,A,2,5.1,293.8,6.5,Indragiri Hilir,RIAU
-0.054,103.031,307.6,1,1,"PyQt4.QtCore.QDate(2014, 3, 11)",1846,A,35,5.1,294,9,Indragiri Hilir,RIAU
-0.052,103.022,309.1,1,1,"PyQt4.QtCore.QDate(2014, 3, 11)",1846,A,49,5.1,293.8,10.4,Indragiri Hilir,RIAU
-0.044,103.088,308.5,1,1,"PyQt4.QtCore.QDate(2014, 3, 11)",1846,A,61,5.1,293.6,11.4,Indragiri Hilir,RIAU
-0.048,103.072,318,1.6,1.3,"PyQt4.QtCore.QDate(2014, 3, 11)",625,A,39,5.1,300.5,21.6,Indragiri Hilir,RIAU
-0.068,103.015,323.1,1.7,1.3,"PyQt4.QtCore.QDate(2014, 3, 11)",625,A,52,5.1,301.2,31.8,Indragiri Hilir,RIAU
-0.055,103.02,325.9,1.7,1.3,"PyQt4.QtCore.QDate(2014, 3, 11)",625,A,71,5.1,301.6,40.2,Indragiri Hilir,RIAU
-0.047,103.078,325.5,1.6,1.3,"PyQt4.QtCore.QDate(2014, 3, 11)",625,A,76,5.1,300.2,38.4,Indragiri Hilir,RIAU
-0.067,103.022,328.2,1.7,1.3,"PyQt4.QtCore.QDate(2014, 3, 11)",625,A,72,5.1,301,44.2,Indragiri Hilir,RIAU
-0.043,103.084,306,1.3,1.1,"PyQt4.QtCore.QDate(2014, 3, 11)",1549,T,40,5.1,291.6,13,Indragiri Hilir,RIAU
-0.167,103.005,306.6,1.3,1.1,"PyQt4.QtCore.QDate(2014, 3, 11)",1549,T,47,5.1,290.9,12.7,Indragiri Hilir,RIAU
-0.297,102.951,348.2,1.2,1.1,"PyQt4.QtCore.QDate(2014, 3, 11)",1549,T,100,5.1,292.5,94.1,Indragiri Hilir,RIAU
-0.296,102.962,374,1.2,1.1,"PyQt4.QtCore.QDate(2014, 3, 11)",1549,T,100,5.1,295.3,193.9,Indragiri Hilir,RIAU
-0.307,102.952,336.1,1.2,1.1,"PyQt4.QtCore.QDate(2014, 3, 11)",1549,T,100,5.1,292.3,62.3,Indragiri Hilir,RIAU
-0.305,102.963,318.5,1.2,1.1,"PyQt4.QtCore.QDate(2014, 3, 11)",1549,T,96,5.1,292,29,Indragiri Hilir,RIAU
-0.347,102.964,351.8,1.2,1.1,"PyQt4.QtCore.QDate(2014, 3, 11)",1549,T,100,5.1,292.7,105.8,Indragiri Hilir,RIAU
-0.549,102.697,313.8,1.2,1.1,"PyQt4.QtCore.QDate(2014, 3, 11)",1549,T,44,5.1,293.5,18.3,Indragiri Hilir,RIAU
-0.542,102.699,315.1,1.2,1.1,"PyQt4.QtCore.QDate(2014, 3, 13)",1834,A,72,5.1,294.1,20.5,Indragiri Hilir,RIAU
-0.541,102.689,315,1.2,1.1,"PyQt4.QtCore.QDate(2014, 3, 13)",1834,A,64,5.1,294,20.2,Indragiri Hilir,RIAU
-0.4,102.711,323.1,1.2,1.1,"PyQt4.QtCore.QDate(2014, 3, 13)",1834,A,100,5.1,294.5,34.7,Indragiri Hilir,RIAU
-0.332,102.951,328.4,1.2,1.1,"PyQt4.QtCore.QDate(2014, 3, 13)",1834,A,100,5.1,294.1,41.3,Indragiri Hilir,RIAU
-0.331,102.941,306.4,1.2,1.1,"PyQt4.QtCore.QDate(2014, 3, 13)",1834,A,12,5.1,293.6,9.8,Indragiri Hilir,RIAU
-0.323,102.952,332.3,1.2,1.1,"PyQt4.QtCore.QDate(2014, 3, 13)",1834,A,100,5.1,294.8,48.3,Indragiri Hilir,RIAU
-0.096,103.015,305.2,1.2,1.1,"PyQt4.QtCore.QDate(2014, 3, 13)",1834,A,16,5.1,294.3,7.6,Indragiri Hilir,RIAU
-0.094,103.004,306.1,1.2,1.1,"PyQt4.QtCore.QDate(2014, 3, 13)",1834,A,42,5.1,294.3,8.7,Indragiri Hilir,RIAU
-0.069,103.029,314,1.2,1.1,"PyQt4.QtCore.QDate(2014, 3, 13)",1834,A,79,5.1,293.9,17.1,Indragiri Hilir,RIAU
-0.059,103.03,307.6,1.2,1.1,"PyQt4.QtCore.QDate(2014, 3, 13)",1834,A,39,5.1,293.8,10.4,Indragiri Hilir,RIAU
-0.057,103.02,309.8,1.2,1.1,"PyQt4.QtCore.QDate(2014, 3, 13)",1834,A,67,5.1,294.1,13,Indragiri Hilir,RIAU
0.114,103.235,311.3,1.1,1.1,"PyQt4.QtCore.QDate(2014, 3, 13)",1834,A,74,5.1,294.1,16.4,Indragiri Hilir,RIAU
0.122,103.246,312.3,1.1,1.1,"PyQt4.QtCore.QDate(2014, 3, 13)",1834,A,78,5.1,293.8,17.4,Indragiri Hilir,RIAU
0.124,103.236,345.4,1.1,1.1,"PyQt4.QtCore.QDate(2014, 3, 13)",1834,A,100,5.1,300.9,76.6,Indragiri Hilir,RIAU
0.125,103.226,307.4,1.1,1.1,"PyQt4.QtCore.QDate(2014, 3, 13)",1834,A,54,5.1,294,11.8,Indragiri Hilir,RIAU
0.128,103.243,330.1,1.1,1.1,"PyQt4.QtCore.QDate(2014, 3, 13)",1834,A,100,5.1,295.7,43.6,Indragiri Hilir,RIAU
0.13,103.232,334.1,1.1,1.1,"PyQt4.QtCore.QDate(2014, 3, 13)",1834,A,100,5.1,296.8,51,Indragiri Hilir,RIAU
-0.55,102.687,306.7,1.2,1.1,"PyQt4.QtCore.QDate(2014, 3, 13)",1834,A,20,5.1,293.7,11,Indragiri Hilir,RIAU
-0.544,102.71,307.8,1.2,1.1,"PyQt4.QtCore.QDate(2014, 3, 13)",1834,A,35,5.1,293.3,12.2,Indragiri Hilir,RIAU
0.133,103.228,307.5,1,1,"PyQt4.QtCore.QDate(2014, 3, 13)",1537,T,52,5.1,294.3,8.5,Indragiri Hilir,RIAU
0.124,103.229,354.4,1,1,"PyQt4.QtCore.QDate(2014, 3, 13)",1537,T,100,5.1,300.2,81.5,Indragiri Hilir,RIAU
0.126,103.238,343.8,1,1,"PyQt4.QtCore.QDate(2014, 3, 13)",1537,T,100,5.1,297.6,58.4,Indragiri Hilir,RIAU
0.114,103.221,305.8,1,1,"PyQt4.QtCore.QDate(2014, 3, 13)",1537,T,11,5.1,295.1,6.7,Indragiri Hilir,RIAU
0.115,103.23,333.6,1,1,"PyQt4.QtCore.QDate(2014, 3, 13)",1537,T,100,5.1,298.6,40.3,Indragiri Hilir,RIAU
0.117,103.239,313.6,1,1,"PyQt4.QtCore.QDate(2014, 3, 13)",1537,T,80,5.1,295.1,14.2,Indragiri Hilir,RIAU
-0.054,103.013,318,1,1,"PyQt4.QtCore.QDate(2014, 3, 13)",1537,T,95,5.1,295.8,18.5,Indragiri Hilir,RIAU
-0.053,103.021,306.6,1,1,"PyQt4.QtCore.QDate(2014, 3, 13)",1537,T,36,5.1,294.8,7.1,Indragiri Hilir,RIAU
-0.062,103.023,320.4,1,1,"PyQt4.QtCore.QDate(2014, 3, 13)",1537,T,100,5.1,295.4,20.8,Indragiri Hilir,RIAU
-0.08,102.962,315.1,1,1,"PyQt4.QtCore.QDate(2014, 3, 13)",1537,T,87,5.1,294.2,15.9,Indragiri Hilir,RIAU
-0.071,103.024,320.4,1,1,"PyQt4.QtCore.QDate(2014, 3, 13)",1537,T,100,5.1,295.5,20.3,Indragiri Hilir,RIAU
-0.101,103.001,309.8,1,1,"PyQt4.QtCore.QDate(2014, 3, 13)",1537,T,38,5.1,295.3,8.8,Indragiri Hilir,RIAU
-0.117,103.022,309.5,1,1,"PyQt4.QtCore.QDate(2014, 3, 13)",1537,T,29,5.1,294.6,9.5,Indragiri Hilir,RIAU
-0.165,103.008,307.2,1,1,"PyQt4.QtCore.QDate(2014, 3, 13)",1537,T,52,5.1,294,8.6,Indragiri Hilir,RIAU
-0.321,102.945,310.9,1,1,"PyQt4.QtCore.QDate(2014, 3, 13)",1537,T,73,5.1,294.3,11.6,Indragiri Hilir,RIAU
-0.32,102.954,314.7,1,1,"PyQt4.QtCore.QDate(2014, 3, 13)",1537,T,86,5.1,294.3,15.5,Indragiri Hilir,RIAU
-0.332,102.935,343.1,1,1,"PyQt4.QtCore.QDate(2014, 3, 13)",1537,T,100,5.1,295.3,56.9,Indragiri Hilir,RIAU
-0.331,102.944,376.1,1,1,"PyQt4.QtCore.QDate(2014, 3, 13)",1537,T,100,5.1,298.4,147,Indragiri Hilir,RIAU
-0.33,102.953,361,1,1,"PyQt4.QtCore.QDate(2014, 3, 13)",1537,T,100,5.1,296.6,98.2,Indragiri Hilir,RIAU
-0.401,102.708,333.5,1,1,"PyQt4.QtCore.QDate(2014, 3, 13)",1537,T,100,5.1,295.6,40.4,Indragiri Hilir,RIAU
-0.542,102.688,326.5,1,1,"PyQt4.QtCore.QDate(2014, 3, 13)",1537,T,100,5.1,295.3,30.3,Indragiri Hilir,RIAU
-0.54,102.697,310.4,1,1,"PyQt4.QtCore.QDate(2014, 3, 13)",1537,T,71,5.1,294.2,12,Indragiri Hilir,RIAU
-0.551,102.687,306.9,1,1,"PyQt4.QtCore.QDate(2014, 3, 13)",1537,T,25,5.1,294.3,7.5,Indragiri Hilir,RIAU
-0.55,102.696,315.9,1,1,"PyQt4.QtCore.QDate(2014, 3, 13)",1537,T,89,5.1,294.7,16.4,Indragiri Hilir,RIAU
-0.549,102.705,315.2,1,1,"PyQt4.QtCore.QDate(2014, 3, 13)",1537,T,87,5.1,294.1,16,Indragiri Hilir,RIAU
-0.163,103.002,315.9,1.2,1.1,"PyQt4.QtCore.QDate(2014, 2, 14)",1853,A,89,5.1,292.8,23.5,Indragiri Hilir,RIAU
-0.161,103.009,315.1,1.2,1.1,"PyQt4.QtCore.QDate(2014, 2, 14)",1853,A,87,5.1,292.8,21.1,Indragiri Hilir,RIAU
-0.159,102.999,313.1,1.2,1.1,"PyQt4.QtCore.QDate(2014, 2, 14)",1853,A,81,5.1,292.5,18.5,Indragiri Hilir,RIAU
-0.129,103.129,311.5,1.2,1.1,"PyQt4.QtCore.QDate(2014, 2, 14)",1853,A,75,5.1,288.8,18.1,Indragiri Hilir,RIAU
-0.546,102.702,322.8,1,1,"PyQt4.QtCore.QDate(2014, 3, 25)",340,T,52,5.1,301.2,12.1,Indragiri Hilir,RIAU
-0.198,103.025,317.8,1,1,"PyQt4.QtCore.QDate(2014, 3, 25)",340,T,26,5.1,299.9,11.6,Indragiri Hilir,RIAU
-0.551,102.696,311.8,1,1,"PyQt4.QtCore.QDate(2014, 3, 16)",643,A,33,5.1,275.1,9.2,Indragiri Hilir,RIAU
-0.549,102.705,316.3,1,1,"PyQt4.QtCore.QDate(2014, 3, 16)",643,A,65,5.1,276.7,13.8,Indragiri Hilir,RIAU
-0.12,103.015,318,1.3,1.1,"PyQt4.QtCore.QDate(2014, 2, 14)",631,A,22,5.1,299.3,13.9,Indragiri Hilir,RIAU
-0.183,102.795,317.1,1.3,1.1,"PyQt4.QtCore.QDate(2014, 2, 14)",631,A,57,5.1,300.9,17.8,Indragiri Hilir,RIAU
-0.165,102.993,313.3,1.3,1.1,"PyQt4.QtCore.QDate(2014, 2, 14)",631,A,41,5.1,295.1,11,Indragiri Hilir,RIAU
-0.163,103.004,320.1,1.3,1.1,"PyQt4.QtCore.QDate(2014, 2, 14)",631,A,71,5.1,297.7,21.7,Indragiri Hilir,RIAU
-0.321,102.974,324.9,1.3,1.1,"PyQt4.QtCore.QDate(2014, 2, 14)",631,A,25,5.1,300.2,22.8,Indragiri Hilir,RIAU
-0.4,102.921,329.7,1.3,1.1,"PyQt4.QtCore.QDate(2014, 2, 14)",631,A,43,5.1,302.3,32.3,Indragiri Hilir,RIAU
-0.398,102.933,327.1,1.3,1.1,"PyQt4.QtCore.QDate(2014, 2, 14)",631,A,18,5.1,302,25.3,Indragiri Hilir,RIAU
-0.155,103.003,307,1.6,1.2,"PyQt4.QtCore.QDate(2014, 2, 14)",1556,T,51,5.1,292.1,17.1,Indragiri Hilir,RIAU
-0.137,103.133,308.1,1.6,1.3,"PyQt4.QtCore.QDate(2014, 2, 14)",1556,T,59,5.1,292.5,20.5,Indragiri Hilir,RIAU
-0.157,102.996,308.8,1.6,1.2,"PyQt4.QtCore.QDate(2014, 2, 14)",1556,T,63,5.1,292,19.8,Indragiri Hilir,RIAU
-0.138,103.125,312.9,1.6,1.3,"PyQt4.QtCore.QDate(2014, 2, 14)",1556,T,80,5.1,292.7,28.1,Indragiri Hilir,RIAU
-0.368,102.97,323.4,1,1,"PyQt4.QtCore.QDate(2014, 2, 14)",334,T,46,5.1,301.1,14.6,Indragiri Hilir,RIAU
-0.124,102.935,316.8,1,1,"PyQt4.QtCore.QDate(2014, 2, 14)",334,T,47,5.1,300.8,11.5,Indragiri Hilir,RIAU
0.128,103.226,318.4,1,1,"PyQt4.QtCore.QDate(2014, 2, 14)",334,T,55,5.1,298.1,10.8,Indragiri Hilir,RIAU
-0.409,102.905,305.7,1.4,1.2,"PyQt4.QtCore.QDate(2014, 2, 18)",1828,A,35,5.1,287.8,16.1,Indragiri Hilir,RIAU
-0.407,102.892,319,1.4,1.2,"PyQt4.QtCore.QDate(2014, 2, 18)",1828,A,97,5.1,287.9,39.3,Indragiri Hilir,RIAU
-0.162,103.025,310.4,1.4,1.2,"PyQt4.QtCore.QDate(2014, 2, 18)",1828,A,71,5.1,273.5,29.1,Indragiri Hilir,RIAU
0.182,103.219,312.2,1,1,"PyQt4.QtCore.QDate(2014, 2, 18)",1531,T,78,5.1,292.4,15.3,Indragiri Hilir,RIAU
0.03,103.123,321.5,1.1,1,"PyQt4.QtCore.QDate(2014, 2, 18)",1531,T,100,5.1,288.8,28.6,Indragiri Hilir,RIAU
-0.152,103.074,308.8,1.1,1,"PyQt4.QtCore.QDate(2014, 2, 18)",1531,T,63,5.1,280.5,15.1,Indragiri Hilir,RIAU
-0.169,103.019,311.7,1.1,1,"PyQt4.QtCore.QDate(2014, 2, 18)",1531,T,76,5.1,269.2,19.7,Indragiri Hilir,RIAU
-0.168,103.028,308.5,1.1,1,"PyQt4.QtCore.QDate(2014, 2, 18)",1531,T,61,5.1,270.5,16.3,Indragiri Hilir,RIAU
-0.004,102.738,317.9,2.3,1.5,"PyQt4.QtCore.QDate(2014, 8, 11)",619,A,57,5.1,293.3,53.5,Indragiri Hilir,RIAU
-0.143,102.864,314,2.2,1.4,"PyQt4.QtCore.QDate(2014, 8, 11)",619,A,18,5.1,293.7,32,Indragiri Hilir,RIAU
-0.34,102.962,355.7,2.4,1.5,"PyQt4.QtCore.QDate(2014, 2, 1)",405,T,98,5.1,280.9,305.3,Indragiri Hilir,RIAU
-0.337,102.941,313.9,2.4,1.5,"PyQt4.QtCore.QDate(2014, 2, 1)",405,T,37,5.1,278.3,50.2,Indragiri Hilir,RIAU
-0.345,102.968,342.2,2.4,1.5,"PyQt4.QtCore.QDate(2014, 2, 1)",404,T,91,5.1,279.4,194,Indragiri Hilir,RIAU
-0.342,102.947,337.3,2.4,1.5,"PyQt4.QtCore.QDate(2014, 2, 1)",404,T,88,5.1,279.3,161.9,Indragiri Hilir,RIAU
-0.332,102.97,323.4,2.4,1.5,"PyQt4.QtCore.QDate(2014, 2, 1)",404,T,76,5.1,279.5,94.2,Indragiri Hilir,RIAU
-0.329,102.949,314.7,2.4,1.5,"PyQt4.QtCore.QDate(2014, 2, 1)",404,T,62,5.1,277.1,58.6,Indragiri Hilir,RIAU
-0.134,102.887,310.1,4.5,1.9,"PyQt4.QtCore.QDate(2014, 4, 25)",257,T,19,5.1,288.8,56.7,Indragiri Hilir,RIAU
-0.233,103.08,305.7,1.3,1.1,"PyQt4.QtCore.QDate(2014, 2, 11)",1525,T,35,5.1,287.4,15.8,Indragiri Hilir,RIAU
-0.321,102.958,307.6,1.3,1.1,"PyQt4.QtCore.QDate(2014, 2, 11)",1525,T,55,5.1,286.5,17,Indragiri Hilir,RIAU
-0.325,103.153,315.5,1.8,1.3,"PyQt4.QtCore.QDate(2014, 4, 30)",316,T,64,5.1,295.1,22.7,Indragiri Hilir,RIAU
-0.319,103.16,314.8,1.8,1.3,"PyQt4.QtCore.QDate(2014, 4, 30)",316,T,50,5.1,294.9,19.6,Indragiri Hilir,RIAU
-0.136,102.87,311,1.9,1.4,"PyQt4.QtCore.QDate(2014, 4, 30)",316,T,25,5.1,291.3,18.4,Indragiri Hilir,RIAU
-0.118,103.009,309,1.2,1.1,"PyQt4.QtCore.QDate(2014, 2, 25)",1834,A,64,5.1,292.5,13.8,Indragiri Hilir,RIAU
-0.058,103.024,310.1,1.2,1.1,"PyQt4.QtCore.QDate(2014, 2, 25)",1834,A,69,5.1,292.4,14,Indragiri Hilir,RIAU
-0.049,103.025,322,1.2,1.1,"PyQt4.QtCore.QDate(2014, 2, 25)",1834,A,100,5.1,293.6,30,Indragiri Hilir,RIAU
-0.047,103.015,316.1,1.2,1.1,"PyQt4.QtCore.QDate(2014, 2, 25)",1834,A,90,5.1,293.1,21.6,Indragiri Hilir,RIAU
-0.037,103.017,315.2,1.2,1.1,"PyQt4.QtCore.QDate(2014, 2, 25)",1834,A,87,5.1,292.7,21.5,Indragiri Hilir,RIAU
0.018,103.134,356.9,1.1,1.1,"PyQt4.QtCore.QDate(2014, 2, 25)",1834,A,100,5.1,295.2,109.7,Indragiri Hilir,RIAU
0.02,103.124,348.5,1.1,1.1,"PyQt4.QtCore.QDate(2014, 2, 25)",1834,A,100,5.1,293.5,85.5,Indragiri Hilir,RIAU
0.028,103.136,341.4,1.1,1.1,"PyQt4.QtCore.QDate(2014, 2, 25)",1834,A,100,5.1,295,68.2,Indragiri Hilir,RIAU
0.029,103.126,332.4,1.1,1.1,"PyQt4.QtCore.QDate(2014, 2, 25)",1834,A,100,5.1,293.6,49.2,Indragiri Hilir,RIAU
0.062,103.261,306.8,1.1,1.1,"PyQt4.QtCore.QDate(2014, 2, 25)",1834,A,49,5.1,292.4,11.6,Indragiri Hilir,RIAU
-0.42,102.714,305.5,1.2,1.1,"PyQt4.QtCore.QDate(2014, 2, 25)",1834,A,20,5.1,287.6,11.3,Indragiri Hilir,RIAU
-0.41,102.715,314.8,1.2,1.1,"PyQt4.QtCore.QDate(2014, 2, 25)",1834,A,86,5.1,287.9,23.1,Indragiri Hilir,RIAU
-0.409,102.705,305.5,1.2,1.1,"PyQt4.QtCore.QDate(2014, 2, 25)",1834,A,24,5.1,283.9,11.2,Indragiri Hilir,RIAU
-0.167,103.075,305.4,1.1,1.1,"PyQt4.QtCore.QDate(2014, 2, 25)",1834,A,27,5.1,291.8,9.8,Indragiri Hilir,RIAU
-0.159,103.024,307,1.1,1.1,"PyQt4.QtCore.QDate(2014, 2, 25)",1834,A,13,5.1,292.5,10.3,Indragiri Hilir,RIAU
-0.158,103.013,308.7,1.2,1.1,"PyQt4.QtCore.QDate(2014, 2, 25)",1834,A,52,5.1,292.3,12.6,Indragiri Hilir,RIAU
-0.153,103.045,313.7,1.1,1.1,"PyQt4.QtCore.QDate(2014, 2, 25)",1834,A,51,5.1,292.9,17.4,Indragiri Hilir,RIAU
-0.145,103.057,313.4,1.1,1.1,"PyQt4.QtCore.QDate(2014, 2, 25)",1834,A,65,5.1,292.7,17.6,Indragiri Hilir,RIAU
0.062,103.249,305.3,1,1,"PyQt4.QtCore.QDate(2014, 2, 25)",1537,T,26,5.1,288.7,8.2,Indragiri Hilir,RIAU
0.063,103.258,305.3,1,1,"PyQt4.QtCore.QDate(2014, 2, 25)",1537,T,26,5.1,288.6,8.2,Indragiri Hilir,RIAU
0.025,103.118,308.6,1,1,"PyQt4.QtCore.QDate(2014, 2, 25)",1537,T,62,5.1,289.7,10.5,Indragiri Hilir,RIAU
0.026,103.127,358.6,1,1,"PyQt4.QtCore.QDate(2014, 2, 25)",1537,T,100,5.1,294,93.9,Indragiri Hilir,RIAU
0.027,103.135,312.2,1,1,"PyQt4.QtCore.QDate(2014, 2, 25)",1537,T,76,5.1,289.3,14.1,Indragiri Hilir,RIAU
0.016,103.119,308.2,1,1,"PyQt4.QtCore.QDate(2014, 2, 25)",1537,T,59,5.1,289.8,10.4,Indragiri Hilir,RIAU
0.017,103.128,363.1,1,1,"PyQt4.QtCore.QDate(2014, 2, 25)",1537,T,100,5.1,294.6,106.6,Indragiri Hilir,RIAU
0.018,103.137,311.5,1,1,"PyQt4.QtCore.QDate(2014, 2, 25)",1537,T,65,5.1,289.9,13.7,Indragiri Hilir,RIAU
0.007,103.253,305.2,1,1,"PyQt4.QtCore.QDate(2014, 2, 25)",1537,T,19,5.1,290.2,7.1,Indragiri Hilir,RIAU
-0.037,103.005,306.3,1,1,"PyQt4.QtCore.QDate(2014, 2, 25)",1537,T,19,5.1,287.3,8.5,Indragiri Hilir,RIAU
-0.045,103.016,323.4,1,1,"PyQt4.QtCore.QDate(2014, 2, 25)",1537,T,100,5.1,288.4,26.4,Indragiri Hilir,RIAU
-0.054,103.017,327.4,1,1,"PyQt4.QtCore.QDate(2014, 2, 25)",1537,T,100,5.1,288,31.9,Indragiri Hilir,RIAU
-0.026,103.213,305.4,1,1,"PyQt4.QtCore.QDate(2014, 2, 25)",1537,T,29,5.1,288.4,8.5,Indragiri Hilir,RIAU
-0.063,103.018,315.6,1,1,"PyQt4.QtCore.QDate(2014, 2, 25)",1537,T,89,5.1,286.8,17.6,Indragiri Hilir,RIAU
-0.12,103.005,310.8,1,1,"PyQt4.QtCore.QDate(2014, 2, 25)",1537,T,72,5.1,285.9,13.6,Indragiri Hilir,RIAU
-0.155,103.019,307.8,1,1,"PyQt4.QtCore.QDate(2014, 2, 25)",1537,T,32,5.1,286.1,9.9,Indragiri Hilir,RIAU
-0.152,103.037,310.4,1,1,"PyQt4.QtCore.QDate(2014, 2, 25)",1537,T,19,5.1,286.5,11.8,Indragiri Hilir,RIAU
-0.151,103.046,310.2,1,1,"PyQt4.QtCore.QDate(2014, 2, 25)",1537,T,41,5.1,287.2,11.8,Indragiri Hilir,RIAU
-0.15,103.055,314.3,1,1,"PyQt4.QtCore.QDate(2014, 2, 25)",1537,T,85,5.1,287.9,16.3,Indragiri Hilir,RIAU
-0.165,103.012,316.4,1,1,"PyQt4.QtCore.QDate(2014, 2, 25)",1537,T,91,5.1,288.4,18.2,Indragiri Hilir,RIAU
-0.166,103.067,312.9,1,1,"PyQt4.QtCore.QDate(2014, 2, 25)",1537,T,80,5.1,287.4,15.5,Indragiri Hilir,RIAU
-0.368,102.944,308.8,1,1,"PyQt4.QtCore.QDate(2014, 2, 25)",1537,T,30,5.1,292.9,8.3,Indragiri Hilir,RIAU
-0.367,102.953,308.2,1,1,"PyQt4.QtCore.QDate(2014, 2, 25)",1537,T,27,5.1,292.7,7.7,Indragiri Hilir,RIAU
-0.411,102.705,318.1,1,1,"PyQt4.QtCore.QDate(2014, 2, 25)",1537,T,95,5.1,270.3,24.2,Indragiri Hilir,RIAU
-0.41,102.714,307.3,1,1,"PyQt4.QtCore.QDate(2014, 2, 25)",1537,T,53,5.1,267.8,13.1,Indragiri Hilir,RIAU
-0.406,102.937,307.4,1,1,"PyQt4.QtCore.QDate(2014, 2, 25)",1537,T,26,5.1,292.7,7.6,Indragiri Hilir,RIAU
-0.423,103.14,312,1,1,"PyQt4.QtCore.QDate(2014, 2, 25)",1537,T,77,5.1,290.9,14.9,Indragiri Hilir,RIAU
-0.324,103.154,312.4,2.4,1.5,"PyQt4.QtCore.QDate(2014, 4, 23)",310,T,54,5.1,293.4,25.1,Indragiri Hilir,RIAU
-0.199,103.024,315.2,1.1,1,"PyQt4.QtCore.QDate(2014, 4, 8)",650,A,40,5.1,296.3,11.3,Indragiri Hilir,RIAU
-0.326,102.961,317.5,1.2,1.1,"PyQt4.QtCore.QDate(2014, 2, 10)",656,A,19,5.1,288,16.5,Indragiri Hilir,RIAU
-0.324,102.954,310.7,3.9,1.8,"PyQt4.QtCore.QDate(2014, 1, 30)",1500,T,72,5.1,290.1,107.9,Indragiri Hilir,RIAU
-0.33,102.962,316,3.9,1.8,"PyQt4.QtCore.QDate(2014, 1, 30)",1500,T,90,5.1,290.3,147.5,Indragiri Hilir,RIAU
0.007,103.128,335.6,1.9,1.3,"PyQt4.QtCore.QDate(2014, 2, 28)",1905,A,100,5.1,294,116.1,Indragiri Hilir,RIAU
0.01,103.111,328.3,1.9,1.3,"PyQt4.QtCore.QDate(2014, 2, 28)",1905,A,100,5.1,292.9,85.8,Indragiri Hilir,RIAU
0.017,103.146,321.1,1.9,1.3,"PyQt4.QtCore.QDate(2014, 2, 28)",1905,A,100,5.1,292.9,64.6,Indragiri Hilir,RIAU
0.019,103.129,337.3,1.9,1.3,"PyQt4.QtCore.QDate(2014, 2, 28)",1905,A,100,5.1,294.5,123.2,Indragiri Hilir,RIAU
0.022,103.113,313.5,1.9,1.3,"PyQt4.QtCore.QDate(2014, 2, 28)",1905,A,82,5.1,291.6,40.8,Indragiri Hilir,RIAU
0.031,103.131,316.6,1.9,1.3,"PyQt4.QtCore.QDate(2014, 2, 28)",1905,A,91,5.1,291.6,51.7,Indragiri Hilir,RIAU
0.036,103.139,306.2,1.9,1.3,"PyQt4.QtCore.QDate(2014, 2, 28)",1905,A,42,5.1,290.6,25.6,Indragiri Hilir,RIAU
-0.339,102.964,324.6,1,1,"PyQt4.QtCore.QDate(2014, 1, 31)",1840,A,100,5.1,292.8,31.2,Indragiri Hilir,RIAU
-0.337,102.955,326.2,1,1,"PyQt4.QtCore.QDate(2014, 1, 31)",1840,A,100,5.1,291.9,33.4,Indragiri Hilir,RIAU
-0.33,102.971,308.1,1,1,"PyQt4.QtCore.QDate(2014, 1, 31)",1840,A,49,5.1,291.3,11.4,Indragiri Hilir,RIAU
-0.329,102.962,360.6,1,1,"PyQt4.QtCore.QDate(2014, 1, 31)",1840,A,100,5.1,295.4,102.9,Indragiri Hilir,RIAU
-0.327,102.953,307.8,1,1,"PyQt4.QtCore.QDate(2014, 1, 31)",1840,A,57,5.1,290.9,11.3,Indragiri Hilir,RIAU
-0.152,103.074,308.5,1,1,"PyQt4.QtCore.QDate(2014, 1, 31)",1840,A,61,5.1,291.2,12.8,Indragiri Hilir,RIAU
-0.042,103.078,306.4,1,1,"PyQt4.QtCore.QDate(2014, 1, 31)",1840,A,45,5.1,291.8,10.9,Indragiri Hilir,RIAU
0.012,103.148,323.9,1.2,1.1,"PyQt4.QtCore.QDate(2014, 2, 28)",346,T,77,5.1,299.7,20.6,Indragiri Hilir,RIAU
0.006,103.253,324,1.2,1.1,"PyQt4.QtCore.QDate(2014, 2, 28)",346,T,57,5.1,301.5,23,Indragiri Hilir,RIAU
0.025,103.128,336.8,1.2,1.1,"PyQt4.QtCore.QDate(2014, 2, 28)",346,T,88,5.1,300.9,46,Indragiri Hilir,RIAU
