LATITUDE,LONGITUDE,BRIGHTNESS,SCAN,TRACK,ACQ_DATE,ACQ_TIME,SATELLITE,CONFIDENCE,VERSION,BRIGHT_T31,FRP,NAMA_KAB,NAMA_PROP
1.453,101.585,330.4,1,1,"PyQt4.QtCore.QDate(2014, 3, 27)",1846,A,100,5.1,297.4,35.5,Kota Dumai,RIAU
1.455,101.576,307.5,1,1,"PyQt4.QtCore.QDate(2014, 3, 27)",1846,A,16,5.1,294.5,8.5,Kota Dumai,RIAU
1.45,101.669,338.8,1,1,"PyQt4.QtCore.QDate(2014, 3, 27)",1846,A,100,5.1,295.7,49.7,Kota Dumai,RIAU
1.452,101.66,320.8,1,1,"PyQt4.QtCore.QDate(2014, 3, 27)",1846,A,86,5.1,294.4,20.8,Kota Dumai,RIAU
1.453,101.651,342.3,1,1,"PyQt4.QtCore.QDate(2014, 3, 27)",1846,A,100,5.1,296.1,55.1,Kota Dumai,RIAU
1.454,101.642,317,1,1,"PyQt4.QtCore.QDate(2014, 3, 27)",1846,A,54,5.1,293.2,16.3,Kota Dumai,RIAU
1.456,101.632,320.6,1,1,"PyQt4.QtCore.QDate(2014, 3, 27)",1846,A,81,5.1,293.3,20.8,Kota Dumai,RIAU
1.457,101.623,315.7,1,1,"PyQt4.QtCore.QDate(2014, 3, 27)",1846,A,78,5.1,290.9,16.1,Kota Dumai,RIAU
1.458,101.614,309.6,1,1,"PyQt4.QtCore.QDate(2014, 3, 27)",1846,A,27,5.1,292.5,10.6,Kota Dumai,RIAU
1.46,101.605,318.6,1,1,"PyQt4.QtCore.QDate(2014, 3, 27)",1846,A,90,5.1,294.8,19.9,Kota Dumai,RIAU
1.461,101.596,325,1,1,"PyQt4.QtCore.QDate(2014, 3, 27)",1846,A,69,5.1,296.3,26.7,Kota Dumai,RIAU
1.459,101.67,319.8,1,1,"PyQt4.QtCore.QDate(2014, 3, 27)",1846,A,99,5.1,293.6,22.2,Kota Dumai,RIAU
1.463,101.643,326.9,1,1,"PyQt4.QtCore.QDate(2014, 3, 27)",1846,A,100,5.1,295.2,30,Kota Dumai,RIAU
1.465,101.634,349.6,1,1,"PyQt4.QtCore.QDate(2014, 3, 27)",1846,A,100,5.1,295.4,71.4,Kota Dumai,RIAU
1.466,101.625,316.4,1,1,"PyQt4.QtCore.QDate(2014, 3, 27)",1846,A,48,5.1,291.1,16.4,Kota Dumai,RIAU
1.467,101.616,340.5,2,1.4,"PyQt4.QtCore.QDate(2014, 3, 27)",626,A,90,5.1,302,74.1,Kota Dumai,RIAU
1.452,101.6,339.4,2,1.4,"PyQt4.QtCore.QDate(2014, 3, 27)",626,A,15,5.1,300.9,87,Kota Dumai,RIAU
1.454,101.618,336.8,2,1.4,"PyQt4.QtCore.QDate(2014, 3, 27)",626,A,86,5.1,299.8,60.8,Kota Dumai,RIAU
1.439,101.602,339,2,1.4,"PyQt4.QtCore.QDate(2014, 3, 27)",626,A,21,5.1,299.9,88.1,Kota Dumai,RIAU
1.447,101.655,362.4,2,1.4,"PyQt4.QtCore.QDate(2014, 3, 27)",626,A,100,5.1,300.6,224,Kota Dumai,RIAU
1.435,101.656,376.2,2,1.4,"PyQt4.QtCore.QDate(2014, 3, 27)",626,A,100,5.1,302.5,347.7,Kota Dumai,RIAU
1.446,101.59,340.4,2,1.4,"PyQt4.QtCore.QDate(2014, 3, 27)",626,A,45,5.1,299.8,105.7,Kota Dumai,RIAU
1.453,101.643,331.5,2,1.4,"PyQt4.QtCore.QDate(2014, 3, 27)",626,A,62,5.1,297.7,48.8,Kota Dumai,RIAU
1.456,101.66,344.6,2,1.4,"PyQt4.QtCore.QDate(2014, 3, 27)",626,A,92,5.1,302.4,109,Kota Dumai,RIAU
1.441,101.645,352.9,2,1.4,"PyQt4.QtCore.QDate(2014, 3, 27)",626,A,96,5.1,299,160.5,Kota Dumai,RIAU
1.444,101.662,363,2,1.4,"PyQt4.QtCore.QDate(2014, 3, 27)",626,A,100,5.1,300.5,230.2,Kota Dumai,RIAU
1.429,101.647,357.9,2,1.4,"PyQt4.QtCore.QDate(2014, 3, 27)",626,A,99,5.1,299.6,192.9,Kota Dumai,RIAU
1.431,101.664,360.4,2,1.4,"PyQt4.QtCore.QDate(2014, 3, 27)",626,A,100,5.1,300.9,208.5,Kota Dumai,RIAU
1.38,101.399,320.2,2.1,1.4,"PyQt4.QtCore.QDate(2014, 3, 27)",626,A,61,5.1,295.6,31.7,Kota Dumai,RIAU
1.414,101.631,337.3,2,1.4,"PyQt4.QtCore.QDate(2014, 3, 27)",626,A,63,5.1,297.2,76.2,Kota Dumai,RIAU
1.417,101.649,392.7,2,1.4,"PyQt4.QtCore.QDate(2014, 3, 27)",626,A,100,5.1,302,545.4,Kota Dumai,RIAU
1.419,101.666,352.9,2,1.4,"PyQt4.QtCore.QDate(2014, 3, 27)",626,A,96,5.1,298.7,161.3,Kota Dumai,RIAU
1.414,101.596,323.4,1.1,1,"PyQt4.QtCore.QDate(2014, 3, 27)",1550,T,96,5.1,298.3,26.6,Kota Dumai,RIAU
1.424,101.665,314.5,1.1,1.1,"PyQt4.QtCore.QDate(2014, 3, 27)",1550,T,46,5.1,294.9,15,Kota Dumai,RIAU
1.405,101.598,320,1.1,1,"PyQt4.QtCore.QDate(2014, 3, 27)",1550,T,81,5.1,297.7,22.2,Kota Dumai,RIAU
