LATITUDE,LONGITUDE,BRIGHTNESS,SCAN,TRACK,ACQ_DATE,ACQ_TIME,SATELLITE,CONFIDENCE,VERSION,BRIGHT_T31,FRP,NAMA_KAB,NAMA_PROP
-0.499,101.868,311.4,2,1.4,"PyQt4.QtCore.QDate(2014, 4, 12)",625,A,49,5.1,285.8,24,Kuantan Singingi,RIAU
-0.283,101.692,314.8,1,1,"PyQt4.QtCore.QDate(2014, 7, 24)",1852,A,86,5.1,293.1,19.5,Kuantan Singingi,RIAU
