LATITUDE,LONGITUDE,BRIGHTNESS,SCAN,TRACK,ACQ_DATE,ACQ_TIME,SATELLITE,CONFIDENCE,VERSION,BRIGHT_T31,FRP,NAMA_KAB,NAMA_PROP
0.333,102.256,324.4,1,1,"PyQt4.QtCore.QDate(2014, 3, 27)",1847,A,100,5.1,295.7,27.6,Pelalawan,RIAU
0.334,102.247,310.3,1,1,"PyQt4.QtCore.QDate(2014, 3, 27)",1847,A,70,5.1,293.8,11.5,Pelalawan,RIAU
0.414,102.138,306.2,1,1,"PyQt4.QtCore.QDate(2014, 3, 27)",1847,A,42,5.1,292.8,8.8,Pelalawan,RIAU
0.439,102.159,308,1,1,"PyQt4.QtCore.QDate(2014, 3, 27)",1847,A,6,5.1,294.1,8.3,Pelalawan,RIAU
0.462,102.259,327.9,1,1,"PyQt4.QtCore.QDate(2014, 3, 27)",1847,A,100,5.1,294.9,33.1,Pelalawan,RIAU
0.463,102.25,325.7,1,1,"PyQt4.QtCore.QDate(2014, 3, 27)",1847,A,100,5.1,295.5,30,Pelalawan,RIAU
0.464,102.241,312.1,1,1,"PyQt4.QtCore.QDate(2014, 3, 27)",1847,A,77,5.1,293.9,14.3,Pelalawan,RIAU
0.421,102.923,350.3,1.6,1.3,"PyQt4.QtCore.QDate(2014, 3, 27)",625,A,95,5.1,296.4,134.1,Pelalawan,RIAU
0.322,103.032,325.2,1.6,1.2,"PyQt4.QtCore.QDate(2014, 3, 27)",625,A,45,5.1,302.6,26.4,Pelalawan,RIAU
0.324,103.046,324.6,1.6,1.2,"PyQt4.QtCore.QDate(2014, 3, 27)",625,A,54,5.1,301.5,25.5,Pelalawan,RIAU
0.199,102.272,319.8,1.8,1.3,"PyQt4.QtCore.QDate(2014, 3, 27)",625,A,32,5.1,293.8,29.2,Pelalawan,RIAU
0.178,102.208,343.3,1.9,1.3,"PyQt4.QtCore.QDate(2014, 3, 27)",625,A,87,5.1,291.8,123.9,Pelalawan,RIAU
0.18,102.224,349.1,1.9,1.3,"PyQt4.QtCore.QDate(2014, 3, 27)",625,A,82,5.1,290,152.4,Pelalawan,RIAU
0.168,102.226,318,1.9,1.3,"PyQt4.QtCore.QDate(2014, 3, 27)",625,A,49,5.1,292.2,28.3,Pelalawan,RIAU
0.168,102.684,325.2,1.7,1.3,"PyQt4.QtCore.QDate(2014, 3, 27)",625,A,34,5.1,302.2,42.9,Pelalawan,RIAU
0.141,102.893,319.4,1.7,1.3,"PyQt4.QtCore.QDate(2014, 3, 27)",625,A,41,5.1,301.1,25.3,Pelalawan,RIAU
0.036,102.324,322.2,1.8,1.3,"PyQt4.QtCore.QDate(2014, 3, 27)",625,A,75,5.1,294.3,43.2,Pelalawan,RIAU
0.038,102.341,340.8,1.8,1.3,"PyQt4.QtCore.QDate(2014, 3, 27)",625,A,90,5.1,295.2,110.8,Pelalawan,RIAU
0.077,102.689,319.7,1.7,1.3,"PyQt4.QtCore.QDate(2014, 3, 27)",625,A,33,5.1,299.3,28.9,Pelalawan,RIAU
-0.046,102.391,318.9,1.8,1.3,"PyQt4.QtCore.QDate(2014, 3, 27)",625,A,63,5.1,299.1,29.3,Pelalawan,RIAU
-0.185,102.357,313.2,1.8,1.3,"PyQt4.QtCore.QDate(2014, 3, 27)",625,A,44,5.1,293.9,23.2,Pelalawan,RIAU
-0.381,101.886,314.9,2,1.4,"PyQt4.QtCore.QDate(2014, 3, 27)",625,A,32,5.1,294.9,27.9,Pelalawan,RIAU
0.466,102.242,308.5,1.2,1.1,"PyQt4.QtCore.QDate(2014, 3, 27)",1550,T,61,5.1,288.9,13.8,Pelalawan,RIAU
0.468,102.253,307.6,1.2,1.1,"PyQt4.QtCore.QDate(2014, 3, 27)",1550,T,55,5.1,291.3,12.3,Pelalawan,RIAU
0.457,102.244,311.9,1.2,1.1,"PyQt4.QtCore.QDate(2014, 3, 27)",1550,T,46,5.1,292.8,16.8,Pelalawan,RIAU
0.458,102.254,319.2,1.2,1.1,"PyQt4.QtCore.QDate(2014, 3, 27)",1550,T,98,5.1,293.8,26.4,Pelalawan,RIAU
0.412,102.135,306.3,1.1,1.1,"PyQt4.QtCore.QDate(2014, 3, 27)",1550,T,44,5.1,284.9,10.8,Pelalawan,RIAU
0.324,101.887,316.7,1.1,1.1,"PyQt4.QtCore.QDate(2014, 3, 27)",1550,T,91,5.1,293.7,21.2,Pelalawan,RIAU
0.326,102.248,344.2,1.2,1.1,"PyQt4.QtCore.QDate(2014, 3, 27)",1550,T,100,5.1,296.7,73.8,Pelalawan,RIAU
0.328,102.258,315.5,1.2,1.1,"PyQt4.QtCore.QDate(2014, 3, 27)",1550,T,88,5.1,294.3,21.1,Pelalawan,RIAU
0.322,102.244,331.8,1.2,1.1,"PyQt4.QtCore.QDate(2014, 3, 27)",1550,T,100,5.1,294.6,46.1,Pelalawan,RIAU
0.323,102.254,342.1,1.2,1.1,"PyQt4.QtCore.QDate(2014, 3, 27)",1550,T,100,5.1,295.9,68.6,Pelalawan,RIAU
0.239,102.443,305.3,1.2,1.1,"PyQt4.QtCore.QDate(2014, 3, 27)",1550,T,25,5.1,294,8.2,Pelalawan,RIAU
0.145,101.855,322.4,1.1,1,"PyQt4.QtCore.QDate(2014, 3, 27)",1550,T,100,5.1,292.6,28.8,Pelalawan,RIAU
0.151,102.537,309.8,1.2,1.1,"PyQt4.QtCore.QDate(2014, 3, 27)",1550,T,68,5.1,292.9,13.8,Pelalawan,RIAU
0.144,102.991,308,1.3,1.1,"PyQt4.QtCore.QDate(2014, 3, 27)",1550,T,58,5.1,293.3,13.7,Pelalawan,RIAU
0.038,102.325,305.8,1.2,1.1,"PyQt4.QtCore.QDate(2014, 3, 27)",1550,T,37,5.1,291.3,9.3,Pelalawan,RIAU
0.039,102.335,317.7,1.2,1.1,"PyQt4.QtCore.QDate(2014, 3, 27)",1550,T,94,5.1,292.3,24.4,Pelalawan,RIAU
0.041,102.345,305.2,1.2,1.1,"PyQt4.QtCore.QDate(2014, 3, 27)",1550,T,22,5.1,291.6,8.7,Pelalawan,RIAU
0.108,102.951,305.3,1.3,1.1,"PyQt4.QtCore.QDate(2014, 3, 27)",1550,T,28,5.1,293.2,10.1,Pelalawan,RIAU
-0.044,102.404,319.4,1.2,1.1,"PyQt4.QtCore.QDate(2014, 3, 27)",328,T,60,5.1,298.4,15.8,Pelalawan,RIAU
0.229,102.696,316.3,1.2,1.1,"PyQt4.QtCore.QDate(2014, 3, 27)",328,T,52,5.1,295.6,12.6,Pelalawan,RIAU
0.442,102.156,315.4,1.3,1.1,"PyQt4.QtCore.QDate(2014, 3, 27)",328,T,44,5.1,294.3,13.9,Pelalawan,RIAU
0.441,103.058,320.4,1.2,1.1,"PyQt4.QtCore.QDate(2014, 3, 27)",328,T,0,5.1,300.1,16.4,Pelalawan,RIAU
0.17,102.517,311.2,1.3,1.1,"PyQt4.QtCore.QDate(2014, 3, 9)",1858,A,74,5.1,290,21.1,Pelalawan,RIAU
0.245,102.354,314,1.3,1.1,"PyQt4.QtCore.QDate(2014, 3, 9)",1858,A,84,5.1,291.7,22.4,Pelalawan,RIAU
0.255,102.355,320.1,1.3,1.1,"PyQt4.QtCore.QDate(2014, 3, 9)",1858,A,100,5.1,293,32.4,Pelalawan,RIAU
0.257,102.344,307.2,1.3,1.1,"PyQt4.QtCore.QDate(2014, 3, 9)",1858,A,52,5.1,290.8,13.4,Pelalawan,RIAU
0.254,102.362,307.7,1.3,1.1,"PyQt4.QtCore.QDate(2014, 3, 9)",1858,A,56,5.1,291.8,14.4,Pelalawan,RIAU
0.255,102.351,334,1.3,1.1,"PyQt4.QtCore.QDate(2014, 3, 9)",1858,A,100,5.1,293.5,59.8,Pelalawan,RIAU
0.388,102.904,305.4,1.4,1.2,"PyQt4.QtCore.QDate(2014, 3, 9)",1858,A,28,5.1,292.6,13.5,Pelalawan,RIAU
0.447,103.055,331.8,1.4,1.2,"PyQt4.QtCore.QDate(2014, 3, 9)",1858,A,100,5.1,295.2,61.2,Pelalawan,RIAU
-0.029,102.386,326,1.1,1.1,"PyQt4.QtCore.QDate(2014, 3, 9)",637,A,78,5.1,298.3,24,Pelalawan,RIAU
0.445,102.14,314.6,1.2,1.1,"PyQt4.QtCore.QDate(2014, 3, 9)",637,A,44,5.1,298.8,11,Pelalawan,RIAU
0.394,102.189,323.8,1.2,1.1,"PyQt4.QtCore.QDate(2014, 3, 9)",637,A,77,5.1,297.7,23.6,Pelalawan,RIAU
-0.002,102.298,322.7,1.2,1.1,"PyQt4.QtCore.QDate(2014, 3, 9)",637,A,76,5.1,298.1,21.7,Pelalawan,RIAU
0.449,103.047,314.3,2.2,1.4,"PyQt4.QtCore.QDate(2014, 3, 9)",1602,T,85,5.1,294.6,46.2,Pelalawan,RIAU
0.45,103.054,324.9,2.2,1.4,"PyQt4.QtCore.QDate(2014, 3, 9)",1602,T,100,5.1,295.3,85,Pelalawan,RIAU
0.253,102.336,310.5,1.9,1.3,"PyQt4.QtCore.QDate(2014, 3, 9)",1602,T,71,5.1,293.3,29.7,Pelalawan,RIAU
0.255,102.353,315.1,1.9,1.3,"PyQt4.QtCore.QDate(2014, 3, 9)",1602,T,87,5.1,293.4,41.3,Pelalawan,RIAU
0.243,102.354,307.6,1.9,1.3,"PyQt4.QtCore.QDate(2014, 3, 9)",1602,T,55,5.1,293.8,23.2,Pelalawan,RIAU
0.144,102.588,323.6,1,1,"PyQt4.QtCore.QDate(2014, 3, 9)",340,T,46,5.1,300.5,14.6,Pelalawan,RIAU
0.201,102.641,317.5,1,1,"PyQt4.QtCore.QDate(2014, 3, 9)",340,T,68,5.1,298,13.3,Pelalawan,RIAU
0.291,102.967,322.3,1,1,"PyQt4.QtCore.QDate(2014, 3, 9)",340,T,34,5.1,301.3,13.1,Pelalawan,RIAU
0.311,103.016,323.9,1,1,"PyQt4.QtCore.QDate(2014, 3, 9)",340,T,37,5.1,301.5,14.3,Pelalawan,RIAU
0.443,103.057,365.7,1,1,"PyQt4.QtCore.QDate(2014, 3, 9)",340,T,94,5.1,303,108.5,Pelalawan,RIAU
0.146,102.906,320.4,1,1,"PyQt4.QtCore.QDate(2014, 4, 3)",334,T,39,5.1,295.4,13.5,Pelalawan,RIAU
0.337,102.796,315.7,1,1,"PyQt4.QtCore.QDate(2014, 4, 3)",334,T,41,5.1,292.3,9.8,Pelalawan,RIAU
0.443,103.053,324.6,2.8,1.6,"PyQt4.QtCore.QDate(2014, 3, 10)",1507,T,100,5.1,281.1,133,Pelalawan,RIAU
0.329,102.261,307.5,1.3,1.1,"PyQt4.QtCore.QDate(2014, 3, 29)",1834,A,54,5.1,282.2,17.5,Pelalawan,RIAU
0.331,102.25,316.4,1.3,1.1,"PyQt4.QtCore.QDate(2014, 3, 29)",1834,A,91,5.1,282.4,30.6,Pelalawan,RIAU
0.204,102.281,317.7,1.9,1.3,"PyQt4.QtCore.QDate(2014, 3, 28)",708,A,35,5.1,296.6,23.7,Pelalawan,RIAU
0.197,102.281,314.8,2.8,1.6,"PyQt4.QtCore.QDate(2014, 3, 28)",411,T,21,5.1,295.8,37.9,Pelalawan,RIAU
0.347,102.788,313.2,3.1,1.7,"PyQt4.QtCore.QDate(2014, 3, 28)",411,T,40,5.1,293.6,49.4,Pelalawan,RIAU
0.347,102.794,313.1,3.1,1.7,"PyQt4.QtCore.QDate(2014, 3, 28)",411,T,57,5.1,293.7,51.5,Pelalawan,RIAU
-0.034,102.396,311.6,1.1,1,"PyQt4.QtCore.QDate(2014, 3, 18)",1853,A,76,5.1,286.7,17.4,Pelalawan,RIAU
0.343,103.115,323.3,2.1,1.4,"PyQt4.QtCore.QDate(2014, 2, 16)",619,A,51,5.1,296.5,41.5,Pelalawan,RIAU
0.341,103.122,328,2.1,1.4,"PyQt4.QtCore.QDate(2014, 2, 16)",619,A,61,5.1,296.1,56.6,Pelalawan,RIAU
0.117,102.567,331.2,2.3,1.5,"PyQt4.QtCore.QDate(2014, 2, 16)",619,A,35,5.1,288.6,110,Pelalawan,RIAU
0.113,102.63,327.6,2.3,1.5,"PyQt4.QtCore.QDate(2014, 2, 16)",619,A,57,5.1,289.8,84.6,Pelalawan,RIAU
0.445,102.148,307.2,1,1,"PyQt4.QtCore.QDate(2014, 2, 16)",1544,T,52,5.1,293.4,8.9,Pelalawan,RIAU
0.259,102.003,313.4,1,1,"PyQt4.QtCore.QDate(2014, 2, 16)",1543,T,82,5.1,293.8,15.1,Pelalawan,RIAU
0.26,102.012,323.8,1,1,"PyQt4.QtCore.QDate(2014, 2, 16)",1543,T,100,5.1,294,27.3,Pelalawan,RIAU
0.384,102.943,313.9,1.1,1,"PyQt4.QtCore.QDate(2014, 2, 16)",1543,T,83,5.1,294.5,16.4,Pelalawan,RIAU
0.386,102.952,310.3,1.1,1,"PyQt4.QtCore.QDate(2014, 2, 16)",1543,T,70,5.1,294.3,12.4,Pelalawan,RIAU
0.253,102.281,311.4,1,1,"PyQt4.QtCore.QDate(2014, 2, 16)",1543,T,75,5.1,294.2,12.8,Pelalawan,RIAU
0.337,103.122,311.3,1.1,1,"PyQt4.QtCore.QDate(2014, 2, 16)",1543,T,39,5.1,294.8,12.5,Pelalawan,RIAU
0.329,103.133,321.5,1.1,1,"PyQt4.QtCore.QDate(2014, 2, 16)",1543,T,91,5.1,296.1,24.7,Pelalawan,RIAU
0.32,103.134,323.3,1.1,1,"PyQt4.QtCore.QDate(2014, 2, 16)",1543,T,100,5.1,297.4,28.9,Pelalawan,RIAU
0.321,103.144,309.3,1.1,1,"PyQt4.QtCore.QDate(2014, 2, 16)",1543,T,30,5.1,294.8,11.8,Pelalawan,RIAU
0.311,103.136,305.8,1.1,1,"PyQt4.QtCore.QDate(2014, 2, 16)",1543,T,16,5.1,293.9,8.6,Pelalawan,RIAU
0.229,102.76,309.7,1,1,"PyQt4.QtCore.QDate(2014, 2, 16)",1543,T,67,5.1,294.2,11.4,Pelalawan,RIAU
0.229,102.894,309.7,1.1,1,"PyQt4.QtCore.QDate(2014, 2, 16)",1543,T,67,5.1,294.4,11.7,Pelalawan,RIAU
0.165,102.633,306.7,1,1,"PyQt4.QtCore.QDate(2014, 2, 16)",1543,T,48,5.1,293.5,8.8,Pelalawan,RIAU
0.118,102.564,307,1,1,"PyQt4.QtCore.QDate(2014, 2, 16)",1543,T,20,5.1,293.7,7.1,Pelalawan,RIAU
0.12,102.573,316.7,1,1,"PyQt4.QtCore.QDate(2014, 2, 16)",1543,T,92,5.1,293.9,16.9,Pelalawan,RIAU
0.117,102.621,316.2,1,1,"PyQt4.QtCore.QDate(2014, 2, 16)",1543,T,38,5.1,293.6,15.4,Pelalawan,RIAU
